duration,router,agents,graph,resolver,rc,time_s,orders,conflicts,avg_wait,avg_reverse,avg_speed,avg_order_time,sim_speed
43200,astar,500,maps/large_map.geojson,reverse,0,59.457,14483,41478,2.1077719184296124,24.39859030359628,2.049665683042626,743.2752568642597,731.011
43200,astar,500,maps/large_map.geojson,reverse,0,59.375,14489,41506,2.2405355286273907,24.096074353115373,2.050174410289876,743.6798161564557,732.899
43200,astar,500,maps/large_map.geojson,reverse,0,58.767,14586,40437,2.1154224679246307,24.12153928361062,2.0521389409421182,738.9333460082798,739.581
43200,astar,500,maps/large_map.geojson,reverse,0,59.254,14428,41753,2.2188537163401043,24.823776854831422,2.048554015979514,745.7335230784909,733.573
43200,astar,500,maps/large_map.geojson,reverse,0,58.558,14531,42471,2.339837021678014,23.73769912379035,2.0488663827379168,741.5777272194485,742.434
43200,astar,500,maps/large_map.geojson,reverse,0,59.397,14420,42124,2.2163299335620104,24.191046187465034,2.0485263899078414,746.2878744391506,731.609
43200,astar,500,maps/large_map.geojson,reverse,0,59.252,14342,42472,2.4361436569496107,24.498684711475057,2.05061804509499,750.3322531834889,733.425
43200,astar,500,maps/large_map.geojson,reverse,0,58.934,14381,43407,2.6551751869617446,23.81350508556305,2.0474805384440633,749.9745192247829,737.404
43200,astar,500,maps/large_map.geojson,reverse,0,59.191,14497,42363,2.476202772473696,23.606259052946616,2.0499911958495716,741.9215537567825,734.345
43200,astar,500,maps/large_map.geojson,reverse,0,59.886,14403,41914,2.1931409649785634,24.06997141587583,2.048913447892462,747.8666223204939,725.679
43200,astar,500,maps/large_map.geojson,reverse,0,59.157,14539,42030,2.331193519927544,23.31824744624201,2.0521456029736083,741.607861771128,734.598
43200,astar,500,maps/large_map.geojson,reverse,0,60.373,14487,43206,2.47870155767696,23.971117322413903,2.0487017607765607,741.4794682569059,719.551
43200,astar,500,maps/large_map.geojson,reverse,0,59.787,14289,42747,2.251518281889948,23.948104831419684,2.048719721738397,754.0703061488657,726.863
43200,astar,500,maps/large_map.geojson,reverse,0,60.512,14544,41174,2.143749467872448,24.117186884535,2.0506697992458864,740.5855418702871,717.928
43200,astar,500,maps/large_map.geojson,reverse,0,59.505,14461,40263,2.147044028776975,24.73334048467877,2.052222387880372,745.1885067435079,730.563
