duration,router,agents,graph,resolver,rc,time_s,orders,conflicts,avg_wait,avg_reverse,avg_speed,avg_order_time,sim_speed
43200,ccbs,50,maps/large_map.geojson,none,0,4.210,1607,-,-,-,2.1481377106906714,671.6774011245718,11469.955
43200,ccbs,50,maps/large_map.geojson,none,0,4.136,1598,-,-,-,2.1444082670753395,674.2799180273953,11422.021
43200,ccbs,50,maps/large_map.geojson,none,0,4.081,1565,-,-,-,2.147706976659024,687.7783140228195,11536.957
43200,ccbs,50,maps/large_map.geojson,none,0,4.117,1618,-,-,-,2.1434122963678477,664.580261513997,11462.789
43200,ccbs,50,maps/large_map.geojson,none,0,4.158,1598,-,-,-,2.1487470081380473,674.8233680173068,11379.828
43200,ccbs,50,maps/large_map.geojson,none,0,4.163,1596,-,-,-,2.1455468184703776,675.1204674614413,11321.883
43200,ccbs,50,maps/large_map.geojson,none,0,4.140,1603,-,-,-,2.1418841727745157,673.5014793776786,11374.586
43200,ccbs,50,maps/large_map.geojson,none,0,4.140,1593,-,-,-,2.14632587885366,678.3123378623284,11436.070
43200,ccbs,50,maps/large_map.geojson,none,0,4.196,1618,-,-,-,2.1455514243593123,665.4621344066296,11233.783
43200,ccbs,50,maps/large_map.geojson,none,0,4.128,1568,-,-,-,2.1429227154301125,686.2497269460124,11432.984
43200,ccbs,50,maps/large_map.geojson,none,0,4.150,1604,-,-,-,2.1472719819136556,673.63765334472,11385.490
43200,ccbs,50,maps/large_map.geojson,none,0,4.151,1571,-,-,-,2.14807130635807,686.0049711298606,11348.483
43200,ccbs,50,maps/large_map.geojson,none,0,4.140,1600,-,-,-,2.147104868568459,673.9475755613605,11361.583
43200,ccbs,50,maps/large_map.geojson,none,0,4.258,1589,-,-,-,2.1449515544517412,679.2324864982221,11388.112
43200,ccbs,50,maps/large_map.geojson,none,0,4.050,1560,-,-,-,2.147118079547119,689.4938709622324,11643.425
43200,ccbs,50,maps/large_map.geojson,none,0,4.159,1594,-,-,-,2.1491003345321467,675.3501420849084,11316.222
43200,ccbs,50,maps/large_map.geojson,none,0,4.078,1582,-,-,-,2.1485689083397514,680.9184889967929,11598.884
43200,ccbs,50,maps/large_map.geojson,none,0,4.167,1625,-,-,-,2.1455790356964792,663.6373217553875,11269.810
43200,ccbs,50,maps/large_map.geojson,none,0,4.086,1620,-,-,-,2.147492678112307,666.2490976922417,11530.654
43200,ccbs,50,maps/large_map.geojson,none,0,4.138,1587,-,-,-,2.149616233897421,678.5853379825156,11425.467
43200,ccbs,50,maps/large_map.geojson,none,0,4.133,1608,-,-,-,2.144171619702408,671.3368255906161,11377.551
43200,ccbs,50,maps/large_map.geojson,none,0,4.175,1588,-,-,-,2.14505334034313,679.119498247985,11313.908
43200,ccbs,50,maps/large_map.geojson,none,0,4.109,1549,-,-,-,2.148321487293919,695.2849332843911,11437.408
43200,ccbs,50,maps/large_map.geojson,none,0,4.213,1616,-,-,-,2.1466017797993566,665.4008717256918,11209.941
43200,ccbs,50,maps/large_map.geojson,none,0,4.119,1623,-,-,-,2.1454741347531936,665.3855766188623,11458.749
