duration,router,agents,graph,resolver,ewma-tau,max-age,rc,time_s,orders,conflicts,avg_wait,avg_reverse,avg_speed,avg_order_time,sim_speed
43200,stat,500,maps/large_map.geojson,reverse,600,3000,0,39.927,15702,12535,1.2030646122320274,15.085747780818142,2.1479391108669317,686.0589701581395,1091.299
43200,stat,500,maps/large_map.geojson,reverse,600,3000,0,39.546,15852,11906,1.0232487218505706,14.907038407206079,2.1483227889367074,679.9656478541299,1102.211
43200,stat,500,maps/large_map.geojson,reverse,600,3000,0,39.153,15903,12219,1.1134218159357203,14.842473071834002,2.147580928918079,677.9163190207723,1113.641
43200,stat,500,maps/large_map.geojson,reverse,600,3000,0,39.272,15767,12209,1.1797764582523969,15.477483671243714,2.1480581721340557,683.6289781387065,1110.043
43200,stat,500,maps/large_map.geojson,reverse,600,3000,0,40.176,15812,12287,1.0370976161401986,14.498282931712975,2.1468475513564145,680.9745029893409,1084.923
43200,stat,500,maps/large_map.geojson,reverse,600,3000,0,40.248,15827,12372,1.0057750497024818,14.461098378629277,2.1479895742140345,681.1829506680567,1082.745
43200,stat,500,maps/large_map.geojson,reverse,600,3000,0,40.495,15712,12564,1.0916487855022001,15.204228542527192,2.146847405302989,685.5817100102383,1076.208
43200,stat,500,maps/large_map.geojson,reverse,600,3000,0,40.729,15706,12904,1.1760965828307843,15.056723477003665,2.1459615903403173,686.2884833840262,1069.801
43200,stat,500,maps/large_map.geojson,reverse,600,3000,0,40.879,15751,12557,1.0991169410067663,14.85249058171098,2.146937582207695,683.9755743945384,1066.205
43200,stat,500,maps/large_map.geojson,reverse,600,3000,0,40.787,15815,12447,1.1106568712105818,14.86394361400801,2.147190766747162,681.8713862089271,1068.723
43200,stat,500,maps/large_map.geojson,reverse,600,3000,0,40.482,15705,12484,1.0963598543860285,14.57447493213213,2.147521633514947,685.9268867869805,1076.811
43200,stat,500,maps/large_map.geojson,reverse,600,3000,0,39.161,15719,12584,1.1309707903698154,14.861401445013023,2.14682310154901,684.9678612550998,1114.016
43200,stat,500,maps/large_map.geojson,reverse,600,3000,0,38.772,15740,12610,1.0726632141861359,15.018583555134775,2.1468047007987985,684.5876553038703,1124.296
43200,stat,500,maps/large_map.geojson,reverse,600,3000,0,39.351,15728,13056,1.1864729128838898,14.97789966111378,2.1458374406669716,685.4663097778302,1107.526
43200,stat,500,maps/large_map.geojson,reverse,600,3000,0,39.141,15694,12622,1.0227268839195314,14.86643491360122,2.1467138355111315,686.3834104139956,1113.689
43200,stat,500,maps/large_map.geojson,reverse,600,3000,0,38.934,15746,12294,1.0524254056808022,14.75160821202776,2.1476988322197874,684.0295512683759,1119.788
43200,stat,500,maps/large_map.geojson,reverse,600,3000,0,38.986,15759,12642,1.0578033205530937,14.904847979879236,2.146729696066866,683.911912751575,1118.217
43200,stat,500,maps/large_map.geojson,reverse,600,3000,0,39.140,15688,12976,1.162675998345178,15.448597072737913,2.146126482793318,686.9639004760512,1113.511
43200,stat,500,maps/large_map.geojson,reverse,600,3000,0,39.062,15709,12595,1.0520023858132797,15.295487530120283,2.146333858140275,685.5114215097034,1115.877
43200,stat,500,maps/large_map.geojson,reverse,600,3000,0,38.692,15742,12435,1.100931195025352,15.144609539766446,2.1466415591745474,684.7911998152481,1126.443
43200,stat,500,maps/large_map.geojson,reverse,600,3000,0,39.136,15776,12490,1.0947951558799627,14.98315240247472,2.1469958328450454,684.0110194632158,1113.672
43200,stat,500,maps/large_map.geojson,reverse,600,3000,0,38.686,15739,12425,1.0817432068676227,14.368376358579438,2.147409209278737,684.406895221649,1127.364
43200,stat,500,maps/large_map.geojson,reverse,600,3000,0,39.026,15696,12628,1.1609864322800376,15.330806478415827,2.146953853378161,686.4616182317963,1117.145
43200,stat,500,maps/large_map.geojson,reverse,600,3000,0,38.990,15771,12244,1.1354130052635907,15.105579362232577,2.1474221990955864,683.9132510812124,1117.830
43200,stat,500,maps/large_map.geojson,reverse,600,3000,0,39.014,15739,12432,1.1159806295316772,15.208828263878102,2.146696725640636,684.6494989861081,1117.065
43200,stat,500,maps/large_map.geojson,reverse,600,3000,0,38.793,15706,12117,1.0712184315390403,15.171520361087518,2.148255534832298,686.8429511826967,1123.771
