duration,router,agents,graph,resolver,ewma-tau,max-age,rc,time_s,orders,conflicts,avg_wait,avg_reverse,avg_speed,avg_order_time,sim_speed
43200,stat,50,maps/large_map.geojson,semaphore,600,3000,0,3.642,1612,-,37.930322580354364,-,2.143853482632861,667.6173233217497,13039.344
43200,stat,50,maps/large_map.geojson,semaphore,600,3000,0,3.631,1563,-,29.02958579858181,-,2.1465830895773075,688.8493243188117,13138.646
43200,stat,50,maps/large_map.geojson,semaphore,600,3000,0,3.635,1593,-,32.873780487555294,-,2.145203188226503,677.2469787987566,13115.850
43200,stat,50,maps/large_map.geojson,semaphore,600,3000,0,3.622,1591,-,32.51249999973179,-,2.145005767268533,677.8086708806487,13137.504
43200,stat,50,maps/large_map.geojson,semaphore,600,3000,0,3.641,1548,-,38.05714285690232,-,2.1433404974712484,695.1289713486157,13086.007
43200,stat,50,maps/large_map.geojson,semaphore,600,3000,0,3.643,1596,-,34.147852760472325,-,2.1438500893342716,675.0728535299544,13113.034
43200,stat,50,maps/large_map.geojson,semaphore,600,3000,0,3.685,1528,-,30.774842767037306,-,2.145009927763011,705.008902071514,12977.049
43200,stat,50,maps/large_map.geojson,semaphore,600,3000,0,3.648,1584,-,30.544785275798347,-,2.145125324798763,680.8126711184022,13103.713
43200,stat,50,maps/large_map.geojson,semaphore,600,3000,0,3.652,1585,-,38.556462584765306,-,2.1442255431238975,679.0473935101501,13049.042
43200,stat,50,maps/large_map.geojson,semaphore,600,3000,0,3.839,1588,-,33.67278106483335,-,2.143848838929951,679.344895365518,12342.097
43200,stat,50,maps/large_map.geojson,semaphore,600,3000,0,3.672,1582,-,31.587719297986215,-,2.143788790027087,681.3334607976155,12960.129
43200,stat,50,maps/large_map.geojson,semaphore,600,3000,0,3.692,1593,-,31.375862068769937,-,2.1456102558945744,675.8297314321959,12923.221
43200,stat,50,maps/large_map.geojson,semaphore,600,3000,0,3.648,1591,-,33.66829268261771,-,2.1421768921993483,676.6555098109345,13003.517
43200,stat,50,maps/large_map.geojson,semaphore,600,3000,0,3.655,1580,-,30.739655172135695,-,2.14425808932904,682.3104758808472,13056.653
43200,stat,50,maps/large_map.geojson,semaphore,600,3000,0,3.664,1608,-,34.79745222902135,-,2.1454413015206426,669.6812773897616,12986.940
43200,stat,50,maps/large_map.geojson,semaphore,600,3000,0,3.649,1586,-,30.906470587973157,-,2.142832961003332,679.6786509649812,13053.627
43200,stat,50,maps/large_map.geojson,semaphore,600,3000,0,3.677,1538,-,34.6599999997597,-,2.143571579569222,699.3419333712794,13011.791
43200,stat,50,maps/large_map.geojson,semaphore,600,3000,0,3.658,1557,-,33.86646341437527,-,2.1428442145924986,691.434812170646,12954.105
43200,stat,50,maps/large_map.geojson,semaphore,600,3000,0,3.632,1591,-,34.78615384591727,-,2.1410073468677027,677.4356168674077,13120.914
43200,stat,50,maps/large_map.geojson,semaphore,600,3000,0,3.805,1588,-,37.68640776668322,-,2.1396742133662343,678.090009509328,12487.278
43200,stat,50,maps/large_map.geojson,semaphore,600,3000,0,3.670,1597,-,29.32980132429286,-,2.1469197530939015,672.6157480261242,12976.689
43200,stat,50,maps/large_map.geojson,semaphore,600,3000,0,3.622,1621,-,27.770440251373152,-,2.144644443624945,665.5068697491051,13158.427
43200,stat,50,maps/large_map.geojson,semaphore,600,3000,0,3.759,1597,-,29.625373134014048,-,2.1424464223926862,675.3435743551945,12718.764
43200,stat,50,maps/large_map.geojson,semaphore,600,3000,0,3.791,1578,-,30.140740740483636,-,2.143503093666424,682.7396425097022,12607.600
43200,stat,50,maps/large_map.geojson,semaphore,600,3000,0,3.691,1577,-,31.130434782358094,-,2.1411312651372496,683.4934845042748,12912.231
43200,stat,50,maps/large_map.geojson,semaphore,600,3000,0,3.707,1588,-,29.485029939914813,-,2.1461417999581616,679.0385641622976,12970.764
43200,stat,50,maps/large_map.geojson,semaphore,600,3000,0,3.650,1599,-,32.999999999686025,-,2.1446888645854636,673.0841839895814,13069.732
43200,stat,50,maps/large_map.geojson,semaphore,600,3000,0,3.643,1614,-,36.98394160558784,-,2.1453273919059748,668.3688632051462,13107.795
43200,stat,50,maps/large_map.geojson,semaphore,600,3000,0,3.642,1581,-,31.73144654066715,-,2.1465011290644678,682.9725446373889,13064.162
43200,stat,50,maps/large_map.geojson,semaphore,600,3000,0,3.686,1590,-,33.237158469697285,-,2.1454982023049443,679.4243654767944,12939.496
43200,stat,50,maps/large_map.geojson,semaphore,600,3000,0,3.676,1572,-,34.047368420787386,-,2.144742257141501,684.9836747704492,12999.332
43200,stat,50,maps/large_map.geojson,semaphore,600,3000,0,3.694,1578,-,32.78999999973987,-,2.144091986718514,682.5100703270296,12858.914
43200,stat,50,maps/large_map.geojson,semaphore,600,3000,0,3.680,1570,-,32.176249999700076,-,2.1454750129187854,686.6517152878686,12946.992
43200,stat,50,maps/large_map.geojson,semaphore,600,3000,0,3.709,1592,-,30.792499999781434,-,2.1431710597252924,677.4587918984345,12777.318
43200,stat,50,maps/large_map.geojson,semaphore,600,3000,0,3.673,1619,-,28.924342105041386,-,2.1424195498709984,667.3741040769262,12951.134
43200,stat,50,maps/large_map.geojson,semaphore,600,3000,0,3.670,1577,-,36.72822085857155,-,2.1429809093621897,685.6189301674805,13047.879
43200,stat,50,maps/large_map.geojson,semaphore,600,3000,0,3.653,1583,-,33.3929577461918,-,2.147589865887433,681.0116730225399,13062.827
43200,stat,50,maps/large_map.geojson,semaphore,600,3000,0,3.679,1566,-,32.468062826981544,-,2.1466213522325432,688.5286173578337,12932.849
43200,stat,50,maps/large_map.geojson,semaphore,600,3000,0,3.699,1600,-,39.18266666633519,-,2.1440385399514206,673.6090422126372,12904.660
43200,stat,50,maps/large_map.geojson,semaphore,600,3000,0,3.645,1573,-,33.64044943798256,-,2.144859451986689,685.8140294628005,13046.713
43200,stat,50,maps/large_map.geojson,semaphore,600,3000,0,3.662,1585,-,34.39199999975791,-,2.142346182507219,679.936935786045,12989.554
43200,stat,50,maps/large_map.geojson,semaphore,600,3000,0,3.663,1590,-,29.627272727073024,-,2.1451334999267337,679.5198478068609,12995.648
43200,stat,50,maps/large_map.geojson,semaphore,600,3000,0,3.629,1583,-,30.691351351132504,-,2.143455987840153,680.9559796383182,13117.593
43200,stat,50,maps/large_map.geojson,semaphore,600,3000,0,3.672,1589,-,28.093670885829937,-,2.144224530509863,680.2858005028158,12998.380
43200,stat,50,maps/large_map.geojson,semaphore,600,3000,0,3.658,1585,-,34.11005025095918,-,2.1405030380809307,680.0542539628085,13087.431
43200,stat,50,maps/large_map.geojson,semaphore,600,3000,0,3.724,1580,-,30.605999999816163,-,2.146749562903887,681.2513711680261,12839.421
43200,stat,50,maps/large_map.geojson,semaphore,600,3000,0,3.676,1599,-,28.32439024366211,-,2.146303975166208,673.8507575703786,12968.344
43200,stat,50,maps/large_map.geojson,semaphore,600,3000,0,3.656,1583,-,39.933124999642345,-,2.1421195200418106,680.3633269665694,13086.637
43200,stat,50,maps/large_map.geojson,semaphore,600,3000,0,3.686,1590,-,38.117948717657754,-,2.1454021561557193,679.1335557619697,12882.971
43200,stat,50,maps/large_map.geojson,semaphore,600,3000,0,3.665,1590,-,34.088461538218255,-,2.1445872875541436,678.2447368366827,12990.212
43200,stat,50,maps/large_map.geojson,semaphore,600,3000,0,3.647,1582,-,32.993373493731546,-,2.142863081747275,681.0671128052662,13112.161
43200,stat,50,maps/large_map.geojson,semaphore,600,3000,0,3.674,1595,-,31.720125785929987,-,2.1454890861856093,674.5175244657214,12965.098
43200,stat,50,maps/large_map.geojson,semaphore,600,3000,0,3.724,1574,-,31.91898734149123,-,2.1462704305716724,684.7654178619619,12757.313
43200,stat,50,maps/large_map.geojson,semaphore,600,3000,0,3.677,1558,-,35.60314465378872,-,2.145165607644367,691.6671303729905,12985.849
43200,stat,50,maps/large_map.geojson,semaphore,600,3000,0,3.636,1573,-,34.646511627666506,-,2.1430055076436796,684.8947132274648,13100.165
43200,stat,50,maps/large_map.geojson,semaphore,600,3000,0,3.644,1590,-,31.709714285470653,-,2.1445734634060973,676.531081504277,13104.217
43200,stat,50,maps/large_map.geojson,semaphore,600,3000,0,3.631,1565,-,33.0741935481796,-,2.1431740820924534,689.20254509758,13122.634
43200,stat,50,maps/large_map.geojson,semaphore,600,3000,0,3.625,1595,-,31.85168539303031,-,2.141067025832443,675.7621647153233,13122.806
43200,stat,50,maps/large_map.geojson,semaphore,600,3000,0,3.624,1613,-,31.2796610167374,-,2.1421457918073967,669.278455279198,13145.536
43200,stat,50,maps/large_map.geojson,semaphore,600,3000,0,3.606,1633,-,37.646060605771794,-,2.145177458061063,661.6040791047174,13227.653
43200,stat,50,maps/large_map.geojson,semaphore,600,3000,0,3.622,1595,-,32.26235294087197,-,2.144476495030517,674.8951719731446,13110.259
43200,stat,50,maps/large_map.geojson,semaphore,600,3000,0,3.612,1623,-,33.64804469248614,-,2.142147013074624,663.0264022258706,13207.569
43200,stat,50,maps/large_map.geojson,semaphore,600,3000,0,3.678,1616,-,30.061038960803824,-,2.145420178258721,666.1449875413696,12933.710
43200,stat,50,maps/large_map.geojson,semaphore,600,3000,0,3.654,1606,-,26.946451612727415,-,2.144302496624817,670.4897837614817,13070.186
43200,stat,50,maps/large_map.geojson,semaphore,600,3000,0,3.645,1590,-,30.11560693616374,-,2.1450556226866953,676.9757527679697,13099.933
43200,stat,50,maps/large_map.geojson,semaphore,600,3000,0,3.655,1601,-,35.64362416082637,-,2.143979594073807,673.4920704791923,13091.132
43200,stat,50,maps/large_map.geojson,semaphore,600,3000,0,3.652,1591,-,28.81374999976427,-,2.1455459453063694,676.8905893482034,13056.768
43200,stat,50,maps/large_map.geojson,semaphore,600,3000,0,3.616,1624,-,29.577514792657436,-,2.1430433050376303,662.1721860412226,13166.644
