duration,router,agents,graph,resolver,ewma-tau,max-age,rc,time_s,orders,conflicts,avg_wait,avg_reverse,avg_speed,avg_order_time,sim_speed
43200,stat,50,maps/small_map.geojson,reverse,100,500,0,1.751,9490,17123,1.8507552230223252,4.84842340897852,2.018853846164389,113.79287371994502,29763.669
43200,stat,50,maps/small_map.geojson,reverse,100,500,0,1.760,9546,16932,1.7786263933686868,4.769246198602057,2.019576623555251,113.11770352406207,29664.780
43200,stat,50,maps/small_map.geojson,reverse,100,500,0,1.750,9450,17234,1.8666063726018975,5.0458047727428506,2.018392664633749,114.16267613003146,29840.443
43200,stat,50,maps/small_map.geojson,reverse,100,500,0,1.744,9491,17527,1.8861049875856533,4.851094617311898,2.0146913722793736,113.80645944285726,29826.043
43200,stat,50,maps/small_map.geojson,reverse,100,500,0,1.744,9500,17116,1.8261733494621604,4.8135776413018885,2.0180628955841606,113.68717651308276,29810.841
43200,stat,50,maps/small_map.geojson,reverse,100,500,0,1.739,9487,17377,1.7936698212270414,4.812864245666308,2.017094677401442,113.78650559098506,29898.904
43200,stat,50,maps/small_map.geojson,reverse,100,500,0,1.757,9477,17244,1.8827921623357817,4.839261277202272,2.0177918674540996,114.0047727263586,29520.870
43200,stat,50,maps/small_map.geojson,reverse,100,500,0,1.755,9442,17371,1.8597994149449637,4.906090026440587,2.0162419565740772,114.3357157997198,29717.728
43200,stat,50,maps/small_map.geojson,reverse,100,500,0,1.745,9571,17372,1.8541330925118187,4.834443746033123,2.0179463870876195,112.81907626230354,29768.156
43200,stat,50,maps/small_map.geojson,reverse,100,500,0,1.743,9529,16995,1.8644662524560631,4.825669513799828,2.018930238446226,113.32005044045458,29923.683
43200,stat,50,maps/small_map.geojson,reverse,100,500,0,1.749,9514,17276,1.702798964369764,4.873034700276289,2.018734274457299,113.52159174558994,29756.967
43200,stat,50,maps/small_map.geojson,reverse,100,500,0,1.748,9572,17298,1.7895327627185738,4.909729626768944,2.0176427744116454,112.84911069170843,29724.340
43200,stat,50,maps/small_map.geojson,reverse,100,500,0,1.755,9586,17306,1.8034618909819276,4.908075438223504,2.0167325195407586,112.56279446240553,29576.203
43200,stat,50,maps/small_map.geojson,reverse,100,500,0,1.756,9494,17263,1.895006973485599,4.912127929029605,2.01536271553612,113.75503164465803,29484.698
43200,stat,50,maps/small_map.geojson,reverse,100,500,0,1.745,9491,17134,1.7923233600088055,4.88643711808874,2.018969848713677,113.74880801596647,29652.122
43200,stat,50,maps/small_map.geojson,reverse,100,500,0,1.832,9534,17666,1.937551525127477,4.759316270980748,2.015508030435352,113.28613081075562,30009.748
