duration,router,agents,graph,resolver,ewma-tau,max-age,rc,time_s,orders,conflicts,avg_wait,avg_reverse,avg_speed,avg_order_time,sim_speed
43200,stat,50,maps/small_map.geojson,semaphore,100,500,0,1.891,9766,-,23.668940542172507,-,2.009606174104375,110.5695765830745,27198.590
43200,stat,50,maps/small_map.geojson,semaphore,100,500,0,1.896,9724,-,24.048128606569005,-,2.005523275937665,111.0645656307032,27185.306
43200,stat,50,maps/small_map.geojson,semaphore,100,500,0,1.860,9835,-,23.87484823606274,-,2.0067770847008384,109.83329429646763,27581.757
43200,stat,50,maps/small_map.geojson,semaphore,100,500,0,1.880,9857,-,23.66429851699677,-,2.00718849541098,109.51702451563985,27366.344
43200,stat,50,maps/small_map.geojson,semaphore,100,500,0,1.863,9757,-,24.248572842568432,-,2.0051608259043614,110.61761628712357,27583.737
43200,stat,50,maps/small_map.geojson,semaphore,100,500,0,1.856,9711,-,23.917994774468923,-,2.0043469237429363,111.230438817234,27588.833
43200,stat,50,maps/small_map.geojson,semaphore,100,500,0,1.875,9767,-,23.693921758615378,-,2.005671042092093,110.53051142680309,27244.730
43200,stat,50,maps/small_map.geojson,semaphore,100,500,0,1.872,9781,-,23.893093289496594,-,2.0056201135504117,110.35820834310954,27621.158
43200,stat,50,maps/small_map.geojson,semaphore,100,500,0,1.873,9818,-,24.0540026461865,-,2.005963891481559,109.98177691552165,27490.146
43200,stat,50,maps/small_map.geojson,semaphore,100,500,0,1.857,9757,-,23.908697073539624,-,2.006681266035609,110.71063731437903,27523.879
43200,stat,50,maps/small_map.geojson,semaphore,100,500,0,1.888,9778,-,24.072934944351804,-,2.0063548679370373,110.46875063915121,27367.833
43200,stat,50,maps/small_map.geojson,semaphore,100,500,0,1.888,9752,-,24.196547144564466,-,2.006246297316455,110.74023000218831,27302.310
43200,stat,50,maps/small_map.geojson,semaphore,100,500,0,1.860,9799,-,23.847574750635573,-,2.00829343869083,110.22911812704999,27550.429
43200,stat,50,maps/small_map.geojson,semaphore,100,500,0,1.881,9825,-,23.608089214195434,-,2.0098955023490612,109.93904800645237,27248.050
43200,stat,50,maps/small_map.geojson,semaphore,100,500,0,1.907,9752,-,23.801873963325153,-,2.008414622822408,110.77862497343529,27585.488
43200,stat,50,maps/small_map.geojson,semaphore,100,500,0,1.876,9779,-,23.775139389770104,-,2.007465541052048,110.35582394998019,27283.541
43200,stat,50,maps/small_map.geojson,semaphore,100,500,0,1.896,9773,-,23.283138564090653,-,2.012324295696467,110.53849346567381,27096.914
43200,stat,50,maps/small_map.geojson,semaphore,100,500,0,1.861,9766,-,25.293352310574807,-,2.0032801792848023,110.57009791267815,27538.290
43200,stat,50,maps/small_map.geojson,semaphore,100,500,0,1.853,9789,-,23.56552062849416,-,2.0089160708900784,110.32080818325431,27678.564
43200,stat,50,maps/small_map.geojson,semaphore,100,500,0,1.850,9801,-,23.495072415323637,-,2.0107887343336635,110.12199979484384,27886.819
43200,stat,50,maps/small_map.geojson,semaphore,100,500,0,1.884,9828,-,23.09023202967488,-,2.00885824728209,109.84573698597511,27296.299
