duration,router,agents,graph,resolver,ewma-tau,max-age,rc,time_s,orders,conflicts,avg_wait,avg_reverse,avg_speed,avg_order_time,sim_speed
43200,stat,1000,maps/small_map.geojson,reverse,100,500,0,61.986,127280,174598,5.549425789285477,1.9516955429748621,1.9420105661932874,169.74384638863404,700.402
43200,stat,1000,maps/small_map.geojson,reverse,100,500,0,62.872,129343,170816,5.745162695557925,2.0253971778014255,1.9453441993263052,166.9603553445068,690.510
43200,stat,1000,maps/small_map.geojson,reverse,100,500,0,62.346,127303,182202,5.9602441678899405,1.9632198552787161,1.944249477351731,169.64040085825917,696.497
43200,stat,1000,maps/small_map.geojson,reverse,100,500,0,63.013,129160,169052,5.71007473325596,2.066727835601826,1.946916027766889,166.8603941721285,689.003
43200,stat,1000,maps/small_map.geojson,reverse,100,500,0,62.233,126631,174067,5.665485347449347,1.9488174500802395,1.9400906861373342,170.55129052158046,699.361
43200,stat,1000,maps/small_map.geojson,reverse,100,500,0,63.274,129326,170398,5.616013120266514,2.0528489005383967,1.9475674386776882,166.92457174367843,686.288
43200,stat,1000,maps/small_map.geojson,reverse,100,500,0,62.709,129302,167145,5.621320531996914,1.9970208038626365,1.9443831009316317,167.05942840181285,692.456
43200,stat,1000,maps/small_map.geojson,reverse,100,500,0,62.347,127306,180823,5.897522895104428,1.8880006502940665,1.9408875077159513,169.20436820834288,696.475
43200,stat,1000,maps/small_map.geojson,reverse,100,500,0,62.978,129739,167619,5.675700057955011,2.0441395723521905,1.948828989627403,166.33611232166464,689.340
43200,stat,1000,maps/small_map.geojson,reverse,100,500,0,61.549,125867,176090,5.647798767539657,1.9181639191530733,1.9326776341518808,171.5724306005745,705.399
43200,stat,1000,maps/small_map.geojson,reverse,100,500,0,62.415,128522,172291,5.810464234228195,2.0428347401926454,1.9415409985236598,167.8097264175114,695.792
43200,stat,1000,maps/small_map.geojson,reverse,100,500,0,62.354,128439,171907,5.736801291922401,2.018479566555472,1.9442339554513,168.14452109444312,696.432
43200,stat,1000,maps/small_map.geojson,reverse,100,500,0,62.366,128651,167552,5.7018909287857005,2.0068488838931913,1.9478379364571898,167.5000475477087,696.198
43200,stat,1000,maps/small_map.geojson,reverse,100,500,0,62.185,128154,174124,5.755760628283445,1.9612710680377081,1.9425996015644218,167.99452166633887,698.253
43200,stat,1000,maps/small_map.geojson,reverse,100,500,0,62.286,128269,175958,6.009919966543342,1.971701884451139,1.9423755953293798,168.18086545458658,697.086
