duration,router,agents,graph,resolver,ewma-tau,max-age,rc,time_s,orders,conflicts,avg_wait,avg_reverse,avg_speed,avg_order_time,sim_speed
43200,stat,100,maps/large_map.geojson,semaphore,600,3000,0,7.012,3194,-,29.442927631318202,-,2.1449524519251164,675.9571924236058,6474.403
43200,stat,100,maps/large_map.geojson,semaphore,600,3000,0,7.087,3182,-,29.946760069819657,-,2.144341899372676,676.769662915939,6414.718
43200,stat,100,maps/large_map.geojson,semaphore,600,3000,0,7.067,3147,-,34.83401709376361,-,2.145485790351941,684.8092393860388,6416.042
43200,stat,100,maps/large_map.geojson,semaphore,600,3000,0,7.028,3184,-,30.73448275833548,-,2.1465964308313357,677.4041481896395,6467.088
43200,stat,100,maps/large_map.geojson,semaphore,600,3000,0,7.074,3188,-,31.352107925541375,-,2.1457339139722698,676.4646426258354,6424.890
43200,stat,100,maps/large_map.geojson,semaphore,600,3000,0,7.094,3170,-,33.13671742780667,-,2.1452735506470746,680.3585959831042,6423.253
43200,stat,100,maps/large_map.geojson,semaphore,600,3000,0,7.045,3174,-,27.331022530111635,-,2.1466368177799757,679.4125138900718,6441.021
43200,stat,100,maps/large_map.geojson,semaphore,600,3000,0,7.060,3215,-,31.597312859672208,-,2.1458515252355634,670.8660344773931,6427.553
43200,stat,100,maps/large_map.geojson,semaphore,600,3000,0,7.078,3181,-,30.905993150434718,-,2.1463476437019087,677.5904626054823,6411.364
43200,stat,100,maps/large_map.geojson,semaphore,600,3000,0,7.091,3201,-,28.936581196349476,-,2.1460347754835127,673.3268691902715,6402.508
43200,stat,100,maps/large_map.geojson,semaphore,600,3000,0,7.059,3157,-,27.405779334308132,-,2.1463402558130746,683.2899377041667,6430.980
43200,stat,100,maps/large_map.geojson,semaphore,600,3000,0,7.108,3194,-,29.70293609647501,-,2.144879385615408,674.5749605499913,6375.300
43200,stat,100,maps/large_map.geojson,semaphore,600,3000,0,7.079,3226,-,30.595202951798136,-,2.145227475154252,667.013128311875,6414.132
43200,stat,100,maps/large_map.geojson,semaphore,600,3000,0,7.070,3171,-,28.142685025590556,-,2.1478155254232143,681.1904898164305,6414.197
43200,stat,100,maps/large_map.geojson,semaphore,600,3000,0,7.266,3115,-,34.34890510925421,-,2.14587448674409,691.051189122453,6244.416
43200,stat,100,maps/large_map.geojson,semaphore,600,3000,0,7.270,3171,-,31.919999999748843,-,2.1465278874050706,679.7921696260727,6239.133
43200,stat,100,maps/large_map.geojson,semaphore,600,3000,0,7.286,3188,-,30.313928571178675,-,2.145949500252259,676.5812846014584,6229.966
43200,stat,100,maps/large_map.geojson,semaphore,600,3000,0,7.170,3241,-,29.129881154279218,-,2.1451355989175895,664.388693891251,6333.432
43200,stat,100,maps/large_map.geojson,semaphore,600,3000,0,7.180,3213,-,29.58767123265515,-,2.1453880774974925,671.4656568773804,6320.822
43200,stat,100,maps/large_map.geojson,semaphore,600,3000,0,7.248,3178,-,30.8170474514107,-,2.1442733944728998,677.4841521340485,6263.136
43200,stat,100,maps/large_map.geojson,semaphore,600,3000,0,7.153,3181,-,28.509760273766915,-,2.1445921449834753,677.3023598298738,6346.621
43200,stat,100,maps/large_map.geojson,semaphore,600,3000,0,7.164,3162,-,28.861194029625732,-,2.1468674086330157,682.8327377099183,6337.705
43200,stat,100,maps/large_map.geojson,semaphore,600,3000,0,7.122,3203,-,29.89248658297929,-,2.1475514503655866,672.8469654034255,6375.490
43200,stat,100,maps/large_map.geojson,semaphore,600,3000,0,7.079,3170,-,32.43654188921835,-,2.1454213429459976,680.2204932324315,6416.657
43200,stat,100,maps/large_map.geojson,semaphore,600,3000,0,7.054,3214,-,27.931195840334514,-,2.1469367106127626,671.6568692048676,6436.375
43200,stat,100,maps/large_map.geojson,semaphore,600,3000,0,7.272,3173,-,30.20105263132698,-,2.146220362859535,679.1694334178344,6229.583
43200,stat,100,maps/large_map.geojson,semaphore,600,3000,0,7.066,3188,-,30.206151419327853,-,2.144255970648232,676.7891947422567,6430.586
43200,stat,100,maps/large_map.geojson,semaphore,600,3000,0,7.073,3175,-,33.70975609729096,-,2.1459934532891647,679.8447180247454,6415.897
43200,stat,100,maps/large_map.geojson,semaphore,600,3000,0,7.082,3163,-,33.40718954218164,-,2.144333155552117,681.8028990069669,6410.257
43200,stat,100,maps/large_map.geojson,semaphore,600,3000,0,7.306,3254,-,28.53807890198972,-,2.1452441415808874,662.7989472001451,6199.952
43200,stat,100,maps/large_map.geojson,semaphore,600,3000,0,7.191,3193,-,28.868561872643642,-,2.145629508727775,674.3387040778518,6301.592
43200,stat,100,maps/large_map.geojson,semaphore,600,3000,0,7.084,3205,-,29.67627118621267,-,2.144955513270815,671.0525341229886,6408.011
43200,stat,100,maps/large_map.geojson,semaphore,600,3000,0,7.116,3193,-,29.350090743867533,-,2.1467800946324354,675.4391448352408,6376.768
43200,stat,100,maps/large_map.geojson,semaphore,600,3000,0,7.092,3180,-,31.175319926609752,-,2.1459208583027123,678.4975138504657,6397.620
43200,stat,100,maps/large_map.geojson,semaphore,600,3000,0,7.328,3196,-,28.90620031773095,-,2.1459726845969986,674.9795195900583,6183.640
43200,stat,100,maps/large_map.geojson,semaphore,600,3000,0,7.086,3203,-,31.01213675186441,-,2.146193836781133,673.5421872487444,6414.634
43200,stat,100,maps/large_map.geojson,semaphore,600,3000,0,7.062,3167,-,30.715843270604225,-,2.144277140555051,681.0508833305403,6416.116
