duration,router,agents,graph,resolver,ewma-tau,max-age,rc,time_s,orders,conflicts,avg_wait,avg_reverse,avg_speed,avg_order_time,sim_speed
43200,stat,10,maps/large_map.geojson,reverse,600,3000,0,0.756,318,10,0.5499999999919964,25.139999999634163,2.1381301765352276,682.2383757907169,102709.457
43200,stat,10,maps/large_map.geojson,reverse,600,3000,0,0.766,312,6,0.6833333333233895,31.133333332880284,2.1353470729059163,691.647811987998,103884.254
43200,stat,10,maps/large_map.geojson,reverse,600,3000,0,0.753,309,5,0.539999999993961,51.11999999948275,2.1350729319243245,701.7711475353701,104291.985
43200,stat,10,maps/large_map.geojson,reverse,600,3000,0,0.745,321,11,0.5818181818142627,26.463636363416132,2.1387478679740104,670.8117554805278,104106.833
43200,stat,10,maps/large_map.geojson,reverse,600,3000,0,0.744,318,12,0.6416666666642072,33.60833333315388,2.138332859959074,679.0778480958219,104383.937
43200,stat,10,maps/large_map.geojson,reverse,600,3000,0,0.750,317,13,0.5461538461499738,12.946153846062893,2.138997408500459,684.7693290679985,104084.288
43200,stat,10,maps/large_map.geojson,reverse,600,3000,0,0.759,306,8,0.5571428571384526,22.937499999717147,2.1385186104089215,704.0688632563191,101840.453
43200,stat,10,maps/large_map.geojson,reverse,600,3000,0,0.749,317,8,0.59999999999485,65.71249999942653,2.137042085399566,683.1232484021698,103488.482
43200,stat,10,maps/large_map.geojson,reverse,600,3000,0,0.761,311,9,0.5555555555503512,42.13333333295522,2.1390443324555104,693.7460162546286,102443.060
43200,stat,10,maps/large_map.geojson,reverse,600,3000,0,0.753,308,9,0.6555555555541761,58.299999999853604,2.1409897229743406,699.5322422202706,103731.513
43200,stat,10,maps/large_map.geojson,reverse,600,3000,0,0.755,326,10,0.5699999999952496,27.25999999982829,2.1354593083628624,662.3910077466485,105274.248
43200,stat,10,maps/large_map.geojson,reverse,600,3000,0,0.767,308,7,0.5714285714245436,23.557142856907053,2.147430029515282,698.6252045770751,101022.771
43200,stat,10,maps/large_map.geojson,reverse,600,3000,0,0.766,310,9,0.5666666666642818,29.388888888760953,2.134767869181796,695.835121945654,101990.182
43200,stat,10,maps/large_map.geojson,reverse,600,3000,0,0.770,294,9,0.5499999999987004,38.94999999992156,2.139969892813944,735.1598275803454,100414.640
43200,stat,10,maps/large_map.geojson,reverse,600,3000,0,0.752,310,11,0.5727272727234859,14.545454545315641,2.137448190063536,697.1882736100582,104666.596
43200,stat,10,maps/large_map.geojson,reverse,600,3000,0,0.741,309,9,0.5666666666652418,22.03333333320764,2.133279082159151,693.1402280075112,103809.442
43200,stat,10,maps/large_map.geojson,reverse,600,3000,0,0.763,340,12,0.5833333333289374,23.899999999754073,2.135861856735469,632.914601764839,104785.791
43200,stat,10,maps/large_map.geojson,reverse,600,3000,0,0.752,317,6,0.5666666666635743,47.566666666483194,2.1374548141515874,681.2832802493299,104149.232
43200,stat,10,maps/large_map.geojson,reverse,600,3000,0,0.753,318,12,0.5499999999965605,30.49166666646738,2.13712989602464,674.8037914638048,106483.865
43200,stat,10,maps/large_map.geojson,reverse,600,3000,0,0.775,308,11,0.5454545454508971,27.9363636361933,2.140412028850358,700.6697712362173,102515.344
43200,stat,10,maps/large_map.geojson,reverse,600,3000,0,0.759,305,5,0.5799999999953798,48.499999999826834,2.1403125234888467,703.6461920473837,101911.032
43200,stat,10,maps/large_map.geojson,reverse,600,3000,0,0.745,326,5,0.45999999999576174,17.819999999904574,2.142228456529018,664.7082298083473,104667.097
43200,stat,10,maps/large_map.geojson,reverse,600,3000,0,0.755,315,13,0.6461538461527206,27.76923076915417,2.1368884296831663,686.877724353474,105194.724
43200,stat,10,maps/large_map.geojson,reverse,600,3000,0,0.806,316,9,0.5666666666615533,44.833333332828815,2.1357937669839613,679.2030206623027,104283.384
43200,stat,10,maps/large_map.geojson,reverse,600,3000,0,0.767,323,6,0.5666666666584206,51.96666666591045,2.1375666800421396,662.117004674929,104063.765
43200,stat,10,maps/large_map.geojson,reverse,600,3000,0,0.759,328,9,0.5222222222177556,50.79999999935525,2.138560621280048,657.1817484609971,103895.304
43200,stat,10,maps/large_map.geojson,reverse,600,3000,0,0.756,309,6,0.5833333333305669,46.9333333331597,2.134252789853322,695.8861563462337,103670.620
43200,stat,10,maps/large_map.geojson,reverse,600,3000,0,0.751,320,9,0.5666666666624754,26.166666666601827,2.137792697445788,674.7138801207883,104607.570
43200,stat,10,maps/large_map.geojson,reverse,600,3000,0,0.745,308,3,0.5666666666584206,32.53333333285991,2.137754867271349,697.8055374536972,103666.092
43200,stat,10,maps/large_map.geojson,reverse,600,3000,0,0.758,304,4,0.5749999999916326,16.799999999755528,2.1377157731013186,708.573465997658,103013.159
43200,stat,10,maps/large_map.geojson,reverse,600,3000,0,0.744,318,7,0.5714285714225298,25.05714285681597,2.140779887313863,676.5041074195469,105115.218
43200,stat,10,maps/large_map.geojson,reverse,600,3000,0,0.773,312,4,0.5749999999934801,40.79999999941256,2.1396980222394917,691.0600969250087,101286.669
43200,stat,10,maps/large_map.geojson,reverse,600,3000,0,0.763,298,6,0.5499999999963165,96.14999999949976,2.138223613396695,716.687226885041,101635.676
43200,stat,10,maps/large_map.geojson,reverse,600,3000,0,0.745,310,6,0.5333333333268039,11.466666666532072,2.137093698577932,693.9595779165325,104395.813
43200,stat,10,maps/large_map.geojson,reverse,600,3000,0,0.756,323,4,0.5749999999943611,27.57499999980473,2.140503555867098,667.9296874946625,105352.680
43200,stat,10,maps/large_map.geojson,reverse,600,3000,0,0.773,306,11,0.5727272727236513,55.70909090873093,2.133806736151216,705.3773026259273,102606.476
43200,stat,10,maps/large_map.geojson,reverse,600,3000,0,1.014,309,8,0.5624999999941025,37.46249999955127,2.1373970334218506,693.4590538280903,103748.866
43200,stat,10,maps/large_map.geojson,reverse,600,3000,0,0.772,312,11,0.5818181818122784,32.96363636341791,2.1308675570850446,691.0765372113106,99288.193
43200,stat,10,maps/large_map.geojson,reverse,600,3000,0,0.761,326,2,0.5999999999912689,26.64999999961219,2.1383865681901826,660.1993807996886,103693.231
43200,stat,10,maps/large_map.geojson,reverse,600,3000,0,0.758,303,5,0.5599999999956708,54.459999999270075,2.1378671654888226,708.9583056421834,103051.495
43200,stat,10,maps/large_map.geojson,reverse,600,3000,0,0.755,323,10,0.5499999999955435,39.999999999646114,2.136406164229464,666.5638629230182,105082.386
43200,stat,10,maps/large_map.geojson,reverse,600,3000,0,0.745,315,8,0.5499999999958618,45.18749999959664,2.1306083101003037,687.6600320972253,102334.567
43200,stat,10,maps/large_map.geojson,reverse,600,3000,0,0.874,311,5,0.5399999999983265,51.45999999953492,2.137097994177316,696.172285245631,102207.125
43200,stat,10,maps/large_map.geojson,reverse,600,3000,0,0.766,317,9,0.5666666666614018,36.46666666651249,2.1349052896611105,678.9846031691751,102736.779
43200,stat,10,maps/large_map.geojson,reverse,600,3000,0,0.765,317,13,0.5615384615317592,36.73076923025334,2.129110996181952,684.5390749546398,101784.057
43200,stat,10,maps/large_map.geojson,reverse,600,3000,0,0.766,307,6,0.566666666662987,33.39999999963354,2.1386333754012297,704.4055920996265,102471.535
43200,stat,10,maps/large_map.geojson,reverse,600,3000,0,0.772,316,4,0.5499999999997272,14.250000000032287,2.136567104746246,680.4254371964656,103457.272
43200,stat,10,maps/large_map.geojson,reverse,600,3000,0,0.777,316,8,0.5749999999941338,19.099999999728425,2.131689344066855,683.0599680966072,99547.034
43200,stat,10,maps/large_map.geojson,reverse,600,3000,0,0.774,322,10,0.5699999999917054,29.319999999573337,2.1394891915586793,672.1786499161288,101170.030
43200,stat,10,maps/large_map.geojson,reverse,600,3000,0,0.764,330,8,0.5374999999957026,21.63749999978569,2.134224907984899,655.7865648802359,103354.549
43200,stat,10,maps/large_map.geojson,reverse,600,3000,0,0.773,311,6,0.5833333333266637,37.81666666630584,2.1364852050779524,692.9346839490821,101773.003
43200,stat,10,maps/large_map.geojson,reverse,600,3000,0,0.763,315,4,0.5499999999938083,11.049999999953712,2.143398536999585,687.9878205073029,102385.924
43200,stat,10,maps/large_map.geojson,reverse,600,3000,0,0.761,310,8,0.5249999999933834,28.699999999638806,2.138603355076779,695.3493485286525,101139.755
43200,stat,10,maps/large_map.geojson,reverse,600,3000,0,0.841,313,7,0.5714285714229845,48.928571428029436,2.1385311527278974,688.5214170637405,98401.982
43200,stat,10,maps/large_map.geojson,reverse,600,3000,0,0.787,310,10,0.5666666666632713,32.23333333325203,2.1325800964521924,698.6158756081728,100420.996
43200,stat,10,maps/large_map.geojson,reverse,600,3000,0,0.765,309,14,0.557142857139492,26.749999999863316,2.1333096553053434,699.0990196022527,101854.250
43200,stat,10,maps/large_map.geojson,reverse,600,3000,0,0.781,308,5,0.5999999999950887,58.83999999959824,2.136564383613241,694.7342577432424,100661.384
43200,stat,10,maps/large_map.geojson,reverse,600,3000,0,0.760,314,7,0.5714285714262327,39.07142857116456,2.1378453562753794,683.0654952022086,101176.756
43200,stat,10,maps/large_map.geojson,reverse,600,3000,0,0.777,329,8,0.5624999999959073,36.61249999984875,2.131251934030834,655.7169984633596,101761.444
43200,stat,10,maps/large_map.geojson,reverse,600,3000,0,0.761,317,13,0.6384615384567252,44.59999999979034,2.1393408925571435,677.3566666612622,102835.458
43200,stat,10,maps/large_map.geojson,reverse,600,3000,0,0.752,319,12,0.5583333333277855,35.80833333304751,2.1338256438636045,675.27377566601,102309.030
43200,stat,10,maps/large_map.geojson,reverse,600,3000,0,0.749,317,7,0.5857142857057624,18.242857142591674,2.13664618090042,678.3477020547957,102969.981
43200,stat,10,maps/large_map.geojson,reverse,600,3000,0,0.763,325,8,0.5499999999963734,45.66249999979675,2.1364024413935163,662.7835403673814,104002.074
43200,stat,10,maps/large_map.geojson,reverse,600,3000,0,0.780,311,13,0.57692307691769,47.61538461493204,2.1342090988750697,695.4240259684593,98791.576
43200,stat,10,maps/large_map.geojson,reverse,600,3000,0,0.810,316,9,0.5333333333280103,35.366666666191186,2.1422627682985746,681.3558213661706,101076.385
43200,stat,10,maps/large_map.geojson,reverse,600,3000,0,0.771,312,7,0.5999999999990645,23.92857142860651,2.1322151892480514,690.8729335439247,102336.453
43200,stat,10,maps/large_map.geojson,reverse,600,3000,0,0.766,316,12,0.5749999999997991,38.37499999985608,2.133981320862291,682.3492012725069,102097.127
43200,stat,10,maps/large_map.geojson,reverse,600,3000,0,0.773,313,5,0.5599999999940337,8.65999999988053,2.1375996707367024,693.7519417420159,99309.894
43200,stat,10,maps/large_map.geojson,reverse,600,3000,0,0.755,321,7,0.5857142857104398,25.157142856824066,2.1381988999474015,673.6801886738525,102020.645
43200,stat,10,maps/large_map.geojson,reverse,600,3000,0,0.775,313,7,0.6714285714262717,52.47142857153072,2.1360962642491925,692.3571890089956,100848.937
43200,stat,10,maps/large_map.geojson,reverse,600,3000,0,0.774,316,12,0.549999999994507,46.47499999952051,2.133397497544159,683.9593599945345,103231.394
43200,stat,10,maps/large_map.geojson,reverse,600,3000,0,0.772,317,12,0.5499999999951418,26.07499999994558,2.1338956472368307,679.840540535106,101147.385
